dpe_classe,ges_classe,type_energie,consommation_kwh_m2,surface_m2,annee_construction,type_logement_immeuble,departement,code_postal,latitude,longitude,source_type
F,F,individuel,366,74,1919,appartement,69,69008,6516645.6,844915.05,Ancien
F,C,individuel,160,24.1,NA,appartement,69,69008,6517817.16,845313.36,Ancien
E,E,collectif,237,91,NA,appartement,69,69008,6516725.51,844251.66,Ancien
C,C,individuel,91,85.5,1998,appartement,69,69008,6517991.18,844804.04,Ancien
E,E,collectif,251,75.7,1970,appartement,69,69008,6517460.39,846133.12,Ancien
D,D,individuel,197,55,1948,appartement,69,69008,6517912.58,845050.64,Ancien
D,D,collectif,165,56,1978,appartement,69,69008,6518013.44,844749.31,Ancien
C,A,individuel,72,46.7,NA,appartement,69,69008,6518214.1,844784.16,Ancien
C,C,collectif,94,38.3,2006,appartement,69,69008,6517324.38,844508.03,Ancien
F,C,individuel,156.2,23.8,1948,appartement,69,69008,6518195.47,844794.94,Ancien
D,B,individuel,103,18.1,1989,appartement,69,69008,6518192.85,844782.79,Ancien
D,B,individuel,88.7,54,1946,appartement,69,69008,6517865.87,845113.97,Ancien
E,E,individuel,230,56.2,1930,appartement,69,69008,6516731.62,844261.01,Ancien
C,A,collectif,116,85.5,2017,appartement,69,69008,6517449.15,844650.61,Ancien
D,B,mixte (collectif-individuel),83,45.2,2009,appartement,69,69008,6517703.44,845768.87,Ancien
E,B,individuel,120.3,38,1957,appartement,69,69008,6515976.34,845375.77,Ancien
D,D,individuel,226,56,1919,appartement,69,69008,6516623.24,844927.87,Ancien
C,C,individuel,92.6,70,1998,appartement,69,69008,6517601.5,845493.25,Ancien
F,C,individuel,155,66.3,NA,appartement,69,69008,6518058.39,844691.08,Ancien
E,B,individuel,122,20.8,NA,appartement,69,69008,6518192.85,844782.79,Ancien
D,B,individuel,105,31.5,NA,appartement,69,69008,6517738.79,845512.77,Ancien
E,B,individuel,110,73.9,NA,appartement,69,69008,6518139.63,844791.59,Ancien
F,F,individuel,360,74,1919,appartement,69,69008,6516645.6,844915.05,Ancien
E,B,individuel,117,35.4,NA,appartement,69,69008,6517706.09,845646.69,Ancien
E,B,individuel,128,67.5,1948,appartement,69,69008,6517912.58,845050.64,Ancien
D,D,individuel,190,56,1919,appartement,69,69008,6516623.24,844927.87,Ancien
D,D,individuel,148,48.4,NA,appartement,69,69008,6517830.83,845271.43,Ancien
F,C,individuel,160,12.8,1949,appartement,69,69008,6517914.76,844983.08,Ancien
D,B,individuel,108,54,1989,appartement,69,69008,6518169.16,844781.41,Ancien
E,B,individuel,142,40.9,NA,appartement,69,69008,6518058.39,844691.08,Ancien
D,B,individuel,99.3,35.1,1989,appartement,69,69008,6517716.18,845603.83,Ancien
E,B,individuel,130,70,1947,appartement,69,69008,6517949.18,844897.5,Ancien
D,B,individuel,91,20.7,NA,appartement,69,69008,6517720.12,845587.25,Ancien
F,C,individuel,180,38.5,1947,appartement,69,69008,6517925.53,844954.29,Ancien
D,D,individuel,168,62.9,NA,appartement,69,69008,6517671.49,845616.33,Ancien
C,C,individuel,133,51.6,1949,appartement,69,69008,6517793.16,845331.9,Ancien
D,D,individuel,186,74,1919,appartement,69,69008,6516645.6,844915.05,Ancien
D,D,individuel,206,74,1919,appartement,69,69008,6516645.6,844915.05,Ancien
F,F,individuel,369,63.7,1947,appartement,69,69008,6518139.63,844791.59,Ancien
G,C,individuel,299.9,18.3,1949,appartement,69,69008,6517690.17,845738.85,Ancien
F,C,individuel,178,47.5,NA,appartement,69,69008,6518054.57,844698.87,Ancien
E,B,individuel,116,33.2,NA,appartement,69,69008,6517830.83,845271.43,Ancien
E,E,individuel,263,64.9,NA,appartement,69,69008,6517700.06,845673.28,Ancien
E,B,individuel,129.5,34,1959,appartement,69,69008,6516993.31,844670.85,Ancien
E,B,individuel,142,47.2,1947,appartement,69,69008,6518054.57,844698.87,Ancien
D,B,individuel,96,37,NA,appartement,69,69008,6517795.7,845378.03,Ancien
D,B,individuel,90,43.4,1995,appartement,69,69008,6517730.51,845463.11,Ancien
C,C,collectif,81,36.7,2011,appartement,69,69008,6518059.6,844634.13,Ancien
C,C,collectif,88,45.1,2013,appartement,69,69008,6518059.6,844634.13,Ancien
D,B,individuel,84,58.7,NA,appartement,69,69008,6516519.45,844563.23,Ancien
D,A,individuel,79,67.1,NA,appartement,69,69008,6517152.01,844858.14,Ancien
D,B,individuel,93,20.8,2010,appartement,69,69008,6517174.74,844804.48,Ancien
E,B,individuel,143,41.8,NA,appartement,69,69008,6517555.77,846360.22,Ancien
D,B,individuel,96,127.9,2009,appartement,69,69008,6517216.38,844869.53,Ancien
D,B,individuel,107,34.1,NA,appartement,69,69008,6517209.59,845381.34,Ancien
G,C,individuel,192,34,NA,appartement,69,69008,6517402.9,846233.19,Ancien
D,B,individuel,94,21,2010,appartement,69,69008,6517370.91,846805.95,Ancien
F,C,individuel,167.5,26.3,1930,appartement,69,69008,6517141.47,846268.51,Ancien
E,B,individuel,124,25.8,2003,appartement,69,69008,6517140.54,846657.76,Ancien
B,A,individuel,44,96.3,2008,appartement,69,69008,6517125.6,845380.84,Ancien
C,A,individuel,73,31.7,NA,appartement,69,69008,6517028.04,845083.45,Ancien
C,A,individuel,71,67.1,NA,appartement,69,69008,6517152.01,844858.14,Ancien
C,A,individuel,62,65.2,1990,appartement,69,69008,6517293.96,844899.75,Ancien
C,A,individuel,64,67,NA,appartement,69,69008,6517152.01,844858.14,Ancien
D,B,individuel,83,80.9,NA,appartement,69,69008,6517152.01,844858.14,Ancien
D,A,individuel,79,67.1,NA,appartement,69,69008,6517152.01,844858.14,Ancien
C,A,individuel,76,62.2,NA,appartement,69,69008,6517152.01,844858.14,Ancien
F,C,individuel,174,32,NA,appartement,69,69008,6517073.26,845041.54,Ancien
C,A,individuel,67,81.5,NA,appartement,69,69008,6517152.01,844858.14,Ancien
E,B,individuel,127,42.4,NA,appartement,69,69008,6517406.04,845360.04,Ancien
D,B,individuel,89,95.5,NA,appartement,69,69008,6517152.01,844858.14,Ancien
D,B,individuel,91,37.6,2008,appartement,69,69008,6515967.18,846103.71,Ancien
E,B,individuel,137,32.3,NA,appartement,69,69008,6517019.19,845877.45,Ancien
D,B,individuel,88,38.8,NA,appartement,69,69008,6517031.93,845074.49,Ancien
F,C,individuel,173,32,NA,appartement,69,69008,6516639.22,844488.69,Ancien
C,A,individuel,64,46,NA,appartement,69,69008,6517152.01,844858.14,Ancien
C,A,individuel,68,72.2,NA,appartement,69,69008,6517152.01,844858.14,Ancien
D,B,individuel,85,48.1,2008,appartement,69,69008,6516920.71,846648.55,Ancien
C,A,individuel,74,18.4,2013,appartement,69,69008,6516413.26,846810.19,Ancien
C,A,individuel,67,81.5,NA,appartement,69,69008,6517152.01,844858.14,Ancien
G,C,individuel,242,35,NA,appartement,69,69008,6517078.12,845017.16,Ancien
C,A,individuel,75,39.2,NA,appartement,69,69008,6517152.01,844858.14,Ancien
C,A,individuel,76,79.7,NA,appartement,69,69008,6517152.01,844858.14,Ancien
D,B,individuel,102,23.3,1993,appartement,69,69008,6517156.49,846646.41,Ancien
D,A,individuel,81.8,32.1,1991,appartement,69,69008,6517046.25,845786.65,Ancien
E,B,individuel,127,60,NA,appartement,69,69008,6517218.46,844703.65,Ancien
D,B,individuel,99,48.9,NA,appartement,69,69008,6516075.26,846192.08,Ancien
G,C,individuel,304,40,NA,appartement,69,69008,6517078.12,845017.16,Ancien
G,C,individuel,210,40,NA,appartement,69,69008,6517078.12,845017.16,Ancien
C,A,individuel,68,47.8,NA,appartement,69,69008,6517152.01,844858.14,Ancien
C,A,individuel,64,46,NA,appartement,69,69008,6517152.01,844858.14,Ancien
G,C,individuel,252,40,NA,appartement,69,69008,6517078.12,845017.16,Ancien
C,A,individuel,64,67,NA,appartement,69,69008,6517152.01,844858.14,Ancien
E,B,individuel,110.9,22.1,2013,appartement,69,69008,6517781.89,845737.21,Ancien
D,B,individuel,93,34.1,NA,appartement,69,69008,6517209.59,845381.34,Ancien
E,B,individuel,115,49.9,NA,appartement,69,69008,6517140.94,845366.94,Ancien
F,C,individuel,163,35,NA,appartement,69,69008,6517078.12,845017.16,Ancien
E,B,individuel,125,18.5,NA,appartement,69,69008,6517416.6,845308.61,Ancien
F,C,individuel,152,35,NA,appartement,69,69008,6517078.12,845017.16,Ancien
D,B,individuel,108,57.5,1955,appartement,69,69008,6517552.98,846373.74,Ancien
E,B,individuel,129,57.9,NA,appartement,69,69008,6517552.98,846373.74,Ancien
E,B,individuel,120,45.4,NA,appartement,69,69008,6517815.34,845058.07,Ancien
D,B,individuel,88,81.5,NA,appartement,69,69008,6517152.01,844858.14,Ancien
C,A,individuel,62,80.9,NA,appartement,69,69008,6517152.01,844858.14,Ancien
C,A,individuel,75,62.9,NA,appartement,69,69008,6516510.48,844550.06,Ancien
C,A,individuel,68,95.5,NA,appartement,69,69008,6517152.01,844858.14,Ancien
E,B,individuel,142,32.8,NA,appartement,69,69008,6516939.99,843900.56,Ancien
E,B,individuel,126,60,NA,appartement,69,69008,6517218.46,844703.65,Ancien
D,B,individuel,98,42.8,2006,appartement,69,69008,6517320.42,846487.4,Ancien
E,B,individuel,110,53.7,NA,appartement,69,69008,6517358.55,844906.7,Ancien
C,A,individuel,68,47.8,NA,appartement,69,69008,6517152.01,844858.14,Ancien
C,A,individuel,74,72.2,NA,appartement,69,69008,6517152.01,844858.14,Ancien
C,A,individuel,52,87.6,NA,appartement,69,69008,6517022.56,845096.26,Ancien
D,B,individuel,99,79.7,NA,appartement,69,69008,6517152.01,844858.14,Ancien
G,C,individuel,187,21,1970,appartement,69,69008,6516464.54,845422.32,Ancien
C,A,individuel,71,31.2,2012,appartement,69,69008,6516868.23,844047.62,Ancien
C,A,individuel,64,46,NA,appartement,69,69008,6517152.01,844858.14,Ancien
C,A,individuel,76,79.7,NA,appartement,69,69008,6517152.01,844858.14,Ancien
D,B,individuel,91.9,29.4,1993,appartement,69,69008,6517176.02,845211.25,Ancien
E,B,individuel,136,46.6,NA,appartement,69,69008,6517555.77,846360.22,Ancien
C,A,individuel,68,72.2,NA,appartement,69,69008,6517152.01,844858.14,Ancien
C,A,individuel,63,64.7,NA,appartement,69,69008,6517152.01,844858.14,Ancien
F,C,individuel,174,49.1,NA,appartement,69,69008,6516075.26,846192.08,Ancien
C,A,individuel,75,61,NA,appartement,69,69008,6517815.34,845058.07,Ancien
G,C,individuel,247,40,NA,appartement,69,69008,6517078.12,845017.16,Ancien
C,A,individuel,72,76.9,NA,appartement,69,69008,6517152.01,844858.14,Ancien
C,A,individuel,74,45.5,2009,appartement,69,69008,6516085.65,845979.99,Ancien
E,B,individuel,125,61,1900,appartement,69,69008,6517218.46,844703.65,Ancien
C,A,individuel,72,61.6,NA,appartement,69,69008,6516698.48,846557.71,Ancien
C,A,individuel,68,95.5,NA,appartement,69,69008,6517152.01,844858.14,Ancien
G,C,individuel,220,60,NA,appartement,69,69008,6517078.12,845017.16,Ancien
F,C,individuel,160,31.4,NA,appartement,69,69008,6517178.62,844733.29,Ancien
G,C,individuel,200,31.3,NA,appartement,69,69008,6517314.78,844906.57,Ancien
C,A,individuel,71,NA,NA,immeuble,69,69008,6517152.01,844858.14,Ancien
C,A,individuel,63,64.7,NA,appartement,69,69008,6517152.01,844858.14,Ancien
D,A,individuel,81,50.2,NA,appartement,69,69008,6516510.48,844550.06,Ancien
C,A,individuel,67,79.4,NA,appartement,69,69008,6517152.01,844858.14,Ancien
C,A,individuel,72,48.9,2010,appartement,69,69008,6516510.48,844550.06,Ancien
E,B,individuel,125,21,NA,appartement,69,69008,6516639.22,844488.69,Ancien
F,C,individuel,164,33.2,1993,appartement,69,69008,6517314.78,844906.57,Ancien
E,B,individuel,113,41.5,1997,appartement,69,69008,6517120.09,845944.35,Ancien
F,C,individuel,176,20.6,NA,appartement,69,69008,6516464.54,845422.32,Ancien
E,E,individuel,236,70.7,NA,appartement,69,69008,6516045.96,846151.08,Ancien
D,D,,144,72.2,NA,maison,69,69008,6516892.57,843905.71,Ancien
C,C,collectif,125,72,1995,appartement,69,69008,6517773.24,845044.06,Ancien
F,F,collectif,263,48.4,1954,appartement,69,69008,6517354.8,846135.32,Ancien
F,F,collectif,346,51,1976,appartement,69,69008,6517105.09,845419.83,Ancien
E,E,individuel,309,64,NA,appartement,69,69008,6516981.71,845191.11,Ancien
C,C,collectif,125,72,1995,appartement,69,69008,6517773.24,845044.06,Ancien
D,D,individuel,165,63.5,NA,appartement,69,69008,6517944.55,845101.22,Ancien
G,G,collectif,371.4,73,1957,appartement,69,69008,6517352.72,846407.14,Ancien
E,E,,299,102.3,1920,maison,69,69008,6517205.79,846095.94,Ancien
E,E,individuel,240,85.4,1930,appartement,69,69008,6516528.54,844576.7,Ancien
C,C,collectif,84,78.9,2020,appartement,69,69008,6517198.21,846328.06,Ancien
C,C,collectif,99,76.3,2002,appartement,69,69008,6516995.5,845159.28,Ancien
E,E,individuel,311,54.8,NA,appartement,69,69008,6517826.65,845061.85,Ancien
E,D,individuel,247,34,NA,appartement,69,69008,6517414.01,845321.27,Ancien
D,D,collectif,176,63,NA,appartement,69,69008,6515480.45,846011.81,Ancien
D,D,individuel,185,83.2,NA,appartement,69,69008,6517120.09,845944.35,Ancien
E,E,collectif,242,24,NA,appartement,69,69008,6517400.55,845386.31,Ancien
C,C,collectif,82,86.5,2020,appartement,69,69008,6517198.21,846328.06,Ancien
C,C,collectif,135,75.4,2003,appartement,69,69008,6516995.5,845159.28,Ancien
C,C,individuel,114,52.4,1991,appartement,69,69008,6517176.02,845211.25,Ancien
D,D,collectif,203,67.6,NA,appartement,69,69008,6517105.09,845419.83,Ancien
C,C,individuel,131,60.1,NA,appartement,69,69008,6517914.65,845105.03,Ancien
F,F,collectif,345,75.4,2003,appartement,69,69008,6516995.5,845159.28,Ancien
C,C,collectif,84,76.5,2020,appartement,69,69008,6517198.21,846328.06,Ancien
E,E,collectif,294,67,NA,appartement,69,69008,6515480.45,846011.81,Ancien
E,D,collectif,210,54,1956,appartement,69,69008,6516890.03,846126.01,Ancien
E,E,collectif,242,42,NA,appartement,69,69008,6517759.75,845004.09,Ancien
C,C,collectif,102,54,NA,appartement,69,69008,6516873.8,846125.38,Ancien
E,E,collectif,268,18.2,NA,appartement,69,69008,6517400.55,845386.31,Ancien
D,D,,223,50.7,NA,maison,69,69008,6516038.84,846192.79,Ancien
C,C,collectif,127,64,1995,appartement,69,69008,6517773.24,845044.06,Ancien
C,C,collectif,92,90.8,2014,appartement,69,69008,6517352.09,844392.03,Ancien
C,C,collectif,118,106,1995,appartement,69,69008,6517773.24,845044.06,Ancien
D,D,collectif,151,45,NA,appartement,69,69008,6515480.45,846011.81,Ancien
E,E,individuel,224,73.9,NA,appartement,69,69008,6517433.02,844941.57,Ancien
E,E,collectif,247,29.3,1970,appartement,69,69008,6517417.93,844918.75,Ancien
D,C,individuel,128,49,NA,appartement,69,69008,6517423.54,845344.07,Ancien
C,A,mixte (collectif-individuel),141,70,NA,appartement,69,69008,6516692.32,845809.14,Ancien
E,E,collectif,243,26.3,NA,appartement,69,69008,6517633.64,845012.44,Ancien
C,C,collectif,89,63.1,2020,appartement,69,69008,6517198.21,846328.06,Ancien
D,D,collectif,207,35.5,NA,appartement,69,69008,6517423.23,846205.41,Ancien
C,C,collectif,90,59.7,2020,appartement,69,69008,6517198.21,846328.06,Ancien
C,C,collectif,89,63.2,2020,appartement,69,69008,6517198.21,846328.06,Ancien
D,C,collectif,173.8,65,1962,appartement,69,69008,6517012.81,844852.63,Ancien
G,G,collectif,572,26.6,NA,appartement,69,69008,6517418.07,846212.61,Ancien
E,E,collectif,256.8,27,1957,appartement,69,69008,6517363.65,846427.49,Ancien
G,G,individuel,457.2,38,1933,appartement,69,69008,6516552.65,845085.27,Ancien
D,D,individuel,167,56.8,1958,appartement,69,69008,6516062.12,846162.75,Ancien
C,C,collectif,125,72,1995,appartement,69,69008,6517773.24,845044.06,Ancien
C,C,collectif,89,61.5,2020,appartement,69,69008,6517198.21,846328.06,Ancien
D,D,collectif,218,85,1974,appartement,69,69008,6517100.16,845675.93,Ancien
E,D,individuel,231,50.9,NA,appartement,69,69008,6516916.35,846069.76,Ancien
C,C,,141,51,NA,maison,69,69008,6516037.64,846165.59,Ancien
D,D,collectif,202,66,NA,appartement,69,69008,6515461.14,845998.34,Ancien
E,C,individuel,171,22.3,NA,appartement,69,69008,6517418.26,845369.71,Ancien
D,D,individuel,158,97,1978,appartement,69,69008,6515424.92,846091.72,Ancien
D,D,collectif,161,66,1978,appartement,69,69008,6515480.45,846011.81,Ancien
C,C,collectif,114,148,1995,appartement,69,69008,6517773.24,845044.06,Ancien
C,C,collectif,124,73,1995,appartement,69,69008,6517773.24,845044.06,Ancien
D,D,collectif,157,32,NA,appartement,69,69008,6517366.84,846281.58,Ancien
D,D,collectif,225,65.9,NA,appartement,69,69008,6515517.57,846031.31,Ancien
E,E,individuel,310.5,38,1949,appartement,69,69008,6516572.04,845074,Ancien
C,C,collectif,84,78.5,2020,appartement,69,69008,6517198.21,846328.06,Ancien
C,C,collectif,89,61.7,2020,appartement,69,69008,6517198.21,846328.06,Ancien
E,E,collectif,299.3,56.7,1970,appartement,69,69008,6516085.65,845979.99,Ancien
C,C,collectif,81,88.8,2020,appartement,69,69008,6517198.21,846328.06,Ancien
C,C,collectif,86,NA,2020,immeuble,69,69008,6517198.21,846328.06,Ancien
D,C,collectif,163,54,1956,appartement,69,69008,6516906.15,846126.64,Ancien
C,C,collectif,90,59.5,2020,appartement,69,69008,6517198.21,846328.06,Ancien
E,E,collectif,280,67.5,1963,appartement,69,69008,6517387.23,846465.97,Ancien
E,E,collectif,285,26.7,1968,appartement,69,69008,6517418.07,846212.61,Ancien
C,C,collectif,98,44.5,2020,appartement,69,69008,6517198.21,846328.06,Ancien
C,C,collectif,96,47.8,2020,appartement,69,69008,6517198.21,846328.06,Ancien
C,C,collectif,81,89.3,2020,appartement,69,69008,6517198.21,846328.06,Ancien
D,D,collectif,202,60.4,1971,appartement,69,69008,6517181.71,844789.07,Ancien
D,D,collectif,201.3,75.8,1970,appartement,69,69008,6516834.34,846557.65,Ancien
C,C,collectif,118,106,1995,appartement,69,69008,6517773.24,845044.06,Ancien
C,C,collectif,81,89.7,2020,appartement,69,69008,6517198.21,846328.06,Ancien
G,C,individuel,215,21,NA,appartement,69,69008,6516464.54,845422.32,Ancien
D,B,individuel,92,29.4,1990,appartement,69,69008,6517064.39,844999.98,Ancien
D,B,individuel,90,47.8,NA,appartement,69,69008,6517152.01,844858.14,Ancien
C,A,individuel,67,79.4,NA,appartement,69,69008,6517152.01,844858.14,Ancien
C,A,individuel,77,72.2,2012,appartement,69,69008,6516868.23,844047.62,Ancien
D,D,collectif,196.4,68.4,1974,appartement,69,69008,6517105,845419.8125,Ancien
D,D,collectif,203,70,NA,appartement,69,69008,6515651.74,846557.1,Ancien
E,D,collectif,199,27,NA,appartement,69,69008,6517354.8,846135.32,Ancien
C,C,collectif,89,63,2020,appartement,69,69008,6517198.21,846328.06,Ancien
D,D,collectif,161,66,1978,appartement,69,69008,6515480.45,846011.81,Ancien
G,E,collectif,368,31.4,NA,appartement,69,69008,6517300.44,846282.77,Ancien
C,C,collectif,125,72,1995,appartement,69,69008,6517773.24,845044.06,Ancien
E,E,individuel,301,35,NA,appartement,69,69008,6517078.12,845017.16,Ancien
E,E,collectif,269,33,NA,appartement,69,69008,6517317.71,846313.24,Ancien
D,D,individuel,218,62.8,NA,appartement,69,69008,6517150.92,844797.73,Ancien
G,C,individuel,191,39,NA,appartement,69,69008,6516845.74,844154.17,Ancien
C,A,individuel,72,61.6,NA,appartement,69,69008,6516698.48,846557.71,Ancien
F,E,collectif,328,33.3,NA,appartement,69,69008,6517091.18,846288.22,Ancien
D,D,collectif,164.1,85.9,1960,appartement,69,69008,6515667,846563.4375,Ancien
E,B,individuel,142,20.6,NA,appartement,69,69008,6516464.54,845422.32,Ancien
G,C,individuel,231,18.1,NA,appartement,69,69008,6517429.43,845315.85,Ancien
C,C,collectif,131,89.5,1964,appartement,69,69008,6517033.09,845657.92,Ancien
E,E,individuel,297,43.8,1930,appartement,69,69008,6516528.54,844576.7,Ancien
C,C,individuel,103.9,80.7,1991,appartement,69,69008,6517046.25,845786.65,Ancien
C,C,collectif,89,61.5,2020,appartement,69,69008,6517198.21,846328.06,Ancien
D,D,individuel,172,49.4,1996,appartement,69,69008,6517126.19,846601.17,Ancien
D,D,collectif,200,83.4,1975,appartement,69,69008,6515766.6,845871.58,Ancien
D,D,collectif,171,44.9,1978,appartement,69,69008,6515480.45,846011.81,Ancien
C,C,collectif,81,88.5,2020,appartement,69,69008,6517198.21,846328.06,Ancien
C,C,collectif,90,59.5,2020,appartement,69,69008,6517198.21,846328.06,Ancien
E,E,individuel,238,32,NA,appartement,69,69008,6517858.1,845086.15,Ancien
C,A,individuel,67,79.4,NA,appartement,69,69008,6517152.01,844858.14,Ancien
F,C,individuel,152,41.8,NA,appartement,69,69008,6517408.62,845347.22,Ancien
C,A,individuel,64,67,NA,appartement,69,69008,6517152.01,844858.14,Ancien
E,B,individuel,129,41.7,NA,appartement,69,69008,6517406.04,845360.04,Ancien
C,A,individuel,62,80.9,NA,appartement,69,69008,6517152.01,844858.14,Ancien
G,C,individuel,258,31.3,NA,appartement,69,69008,6517314.78,844906.57,Ancien
C,C,collectif,84,76.3,2020,appartement,69,69008,6517198.21,846328.06,Ancien
D,C,collectif,173.4,55,1959,appartement,69,69008,6515724.01,845298.19,Ancien
E,E,collectif,264,66,NA,appartement,69,69008,6515461.14,845998.34,Ancien
C,C,individuel,76,83,NA,appartement,69,69008,6517165.38,845278.08,Ancien
F,F,collectif,261.1,47,1957,appartement,69,69008,6517332.39,846369.67,Ancien
D,D,collectif,223,82.4,NA,appartement,69,69008,6517192.03,844765.26,Ancien
C,C,collectif,89,62,2020,appartement,69,69008,6517198.21,846328.06,Ancien
C,A,individuel,73,NA,NA,immeuble,69,69008,6517152.01,844858.14,Ancien
E,B,individuel,109,31.2,1989,appartement,69,69008,6517064.39,844999.98,Ancien
D,D,collectif,169,45,1978,appartement,69,69008,6515480.45,846011.81,Ancien
C,A,individuel,63,64.7,NA,appartement,69,69008,6517152.01,844858.14,Ancien
C,C,collectif,98,44.5,2020,appartement,69,69008,6517198.21,846328.06,Ancien
C,C,collectif,81,88.6,2020,appartement,69,69008,6517198.21,846328.06,Ancien
C,C,collectif,120,NA,1995,immeuble,69,69008,6517773.24,845044.06,Ancien
C,C,collectif,102,54,NA,appartement,69,69008,6516873.8,846125.38,Ancien
F,F,collectif,318,37.5,1973,appartement,69,69008,6517470.96,844944.02,Ancien
D,D,individuel,142,48.8,NA,appartement,69,69008,6517209.59,845381.34,Ancien
F,E,individuel,301,58.9,1930,appartement,69,69008,6516528.54,844576.7,Ancien
C,C,individuel,115,80.5,1995,appartement,69,69008,6517214.5,846135.4,Ancien
C,C,collectif,118,106,1995,appartement,69,69008,6517773.24,845044.06,Ancien
F,E,collectif,298,42.5,NA,appartement,69,69008,6516393.23,845211.33,Ancien
B,A,individuel,45,68.9,NA,appartement,69,69008,6517144.6,844812.27,Ancien
F,C,individuel,179,34.1,NA,appartement,69,69008,6517815.34,845058.07,Ancien
C,A,individuel,74,72.2,NA,appartement,69,69008,6517152.01,844858.14,Ancien
D,A,individuel,81,60.3,NA,appartement,69,69008,6517152.01,844858.14,Ancien
C,A,individuel,73,144.4,NA,appartement,69,69008,6517702.95,845030.94,Ancien
D,B,individuel,89,67.1,NA,appartement,69,69008,6517152.01,844858.14,Ancien
F,C,individuel,153.6,38,1959,appartement,69,69008,6516942.8,844620.54,Ancien
F,C,individuel,151,61.2,1955,appartement,69,69008,6516758.23,845149.8,Ancien
D,D,individuel,157,69.9,NA,appartement,69,69008,6516957.4,845248.15,Ancien
F,E,collectif,400.4,42,1959,appartement,69,69008,6515803.87,845250.86,Ancien
F,D,individuel,216,73,NA,appartement,69,69008,6517552.98,846373.74,Ancien
C,C,collectif,118,106,1995,appartement,69,69008,6517773.24,845044.06,Ancien
D,D,individuel,142,102,NA,appartement,69,69008,6517188.63,845312.22,Ancien
D,D,individuel,149,90.3,NA,appartement,69,69008,6515360.01,846281.32,Ancien
D,D,collectif,202,43,1972,appartement,69,69008,6517050.13,845893.82,Ancien
C,A,individuel,69,82,1970,appartement,69,69008,6517014.56,845114.8,Ancien
E,E,individuel,256,64,NA,appartement,69,69008,6516981.71,845191.11,Ancien
E,B,individuel,142,14,NA,appartement,69,69008,6517698.97,845341.44,Ancien
D,B,individuel,93,22.7,NA,appartement,69,69008,6516980.86,845324.53,Ancien
F,B,individuel,145,23.6,NA,appartement,69,69008,6517698.97,845341.44,Ancien
C,A,individuel,76,22.7,NA,appartement,69,69008,6516980.86,845324.53,Ancien
G,C,,286,51.9,NA,maison,69,69008,6515778.51,846674.66,Ancien
C,A,individuel,68,22.7,NA,appartement,69,69008,6516980.86,845324.53,Ancien
C,A,individuel,61,29.7,NA,appartement,69,69008,6516980.86,845324.53,Ancien
C,A,individuel,71,31,NA,appartement,69,69008,6516980.86,845324.53,Ancien
E,B,individuel,121,32.3,NA,appartement,69,69008,6516951.44,845348.72,Ancien
E,B,individuel,123,20.2,NA,appartement,69,69008,6517698.97,845341.44,Ancien
E,B,individuel,130,18.1,NA,appartement,69,69008,6517698.97,845341.44,Ancien
D,B,individuel,83,84,NA,appartement,69,69008,6517704.77,845323.96,Ancien
E,B,individuel,119,13.5,NA,appartement,69,69008,6517698.97,845341.44,Ancien
E,B,individuel,114,32.3,NA,appartement,69,69008,6516951.44,845348.72,Ancien
F,B,individuel,150,18.1,NA,appartement,69,69008,6517698.97,845341.44,Ancien
G,C,individuel,309,20.8,NA,appartement,69,69008,6515561.42,846598.55,Ancien
C,A,individuel,77,37,NA,appartement,69,69008,6516980.86,845324.53,Ancien
C,C,individuel,117,45.9,1990,appartement,69,69008,6517719.9,845320.1,Ancien
B,B,collectif,53,36,2017,appartement,69,69008,6517649.99,845861.68,Ancien
E,B,individuel,124,19.9,NA,appartement,69,69008,6517698.97,845341.44,Ancien
E,E,collectif,275,44.9,NA,appartement,69,69008,6517596.26,845849.27,Ancien
C,C,individuel,73,40,NA,appartement,69,69008,6516850.58,844114.23,Ancien
E,B,individuel,142,45.4,NA,appartement,69,69008,6516925.07,844192.6,Ancien
E,B,individuel,123,13.6,NA,appartement,69,69008,6517698.97,845341.44,Ancien
E,B,individuel,139,22.9,NA,appartement,69,69008,6517698.97,845341.44,Ancien
D,B,individuel,100,83.7,1987,appartement,69,69008,6517704.77,845323.96,Ancien
D,D,collectif,172.5,96.5,1962,appartement,69,69008,6516651.66,846350.27,Ancien
F,E,individuel,297,51.4,1948,appartement,69,69008,6517295.13,845938.32,Ancien
F,D,individuel,275,64,1948,appartement,69,69008,6517283.43,845955.56,Ancien
E,E,individuel,276,51.1,1948,appartement,69,69008,6517281.5,845944.64,Ancien
D,D,individuel,173,97.7,1948,appartement,69,69008,6516657.33,846350.6,Ancien
D,D,individuel,173,97.7,1948,appartement,69,69008,6516657.33,846350.6,Ancien
D,D,individuel,196,60.5,1948,appartement,69,69008,6517328.83,845977.66,Ancien
C,A,mixte (collectif-individuel),72.6,80.2,1955,appartement,69,69008,6516609.63,846311.37,Ancien
F,C,individuel,171,41.2,1948,appartement,69,69008,6517327.44,845961.12,Ancien
D,B,individuel,83,78.1,1986,appartement,69,69008,6517986.08,845217.98,Ancien
E,B,individuel,126.6,81.1,1952,appartement,69,69008,6516631.09,846312.41,Ancien
C,A,individuel,70,79.3,1997,appartement,69,69008,6517986.08,845217.98,Ancien
E,D,mixte (collectif-individuel),204,60.6,NA,appartement,69,69008,6517281.5,845944.64,Ancien
